,ano,bloco,talhao,corte,tch_bloco
4874,2021,143P4321,6,5,19.23
4875,2021,116P1237,5,4,42.35
4876,2021,121P2137,3,18,172.41
4877,2021,123P2302,1,4,51.58
4878,2021,131P3148,1,5,55.57
4879,2021,132P3221,7,4,61.47
4880,2021,522P0034,1,4,83.76
4881,2021,111F0019,5,4,62.9
4882,2021,111F0073,38,5,55.01
4883,2021,112F0123,2,18,110.68
4884,2021,112F0123,1,18,110.68
4885,2021,302F0629,2,3,113.5
4886,2021,302F0790,8,18,195.26
4887,2021,303F0434,18,7,86.66
4888,2021,603F0538,2,6,53.49
4889,2021,222P2284,1,18,45.89
4890,2021,224P2453,10,2,64.22
4891,2021,112P1240,7,3,61.88
4892,2021,126P2628,1,5,54.54
4893,2021,133P3322,10,4,47.61
4894,2021,141P4133,8,5,34.54
4895,2021,517P0034,10,3,100.58
4896,2021,301P0010,15,2,126.2
4897,2021,301P0022,1,4,55.86
4898,2021,301P0040,2,4,58.55
4899,2021,309P0064,2,18,39.84
4900,2021,110F0028,15,5,33.22
4901,2021,145F0002,1,2,82.28
4902,2021,302F0582,6,2,28.71
4903,2021,521F0000,4,3,86.47
4904,2021,521F0018,8,8,13.02
4905,2021,521F0066,3,7,51.72
4906,2021,522F0060,3,6,91.25
4907,2021,604F0442,1,4,71.76
4908,2021,303P0036,3,6,53.27
4909,2021,225P2838,3,2,58.91
4910,2021,235P3459,2,4,58.49
4911,2021,143P4349,2,3,11.81
4912,2021,605P0327,10,18,109.32
4913,2021,121P2114,2,5,65.16
4914,2021,414P0038,2,18,23.88
4915,2021,414P0041,3,8,35.16
4916,2021,125P2407,8,2,82.31
4917,2021,518P0024,2,3,70.4
4918,2021,520P0012,2,6,61.27
4919,2021,301P0019,5,4,63.26
4920,2021,302P0022,8,6,94.51
4921,2021,303P0013,2,6,75.91
4922,2021,303P0027,6,18,78.44
4923,2021,411P0029,2,3,7.82
4924,2021,414P0050,7,18,107.8
4925,2021,110F0045,13,8,83.37
4926,2021,125F0013,4,18,87.49
4927,2021,125F0043,11,9,104.12
4928,2021,134F0020,3,18,46.86
4929,2021,141F0002,127,8,58.96
4930,2021,143F0001,12,2,60.32
4931,2021,302F0252,78,2,92.41
4932,2021,302F0498,2,5,48.08
4933,2021,302F0833,19,3,68.85
4934,2021,517F0031,12,3,50.41
4935,2021,220P2903,4,5,34.88
4936,2021,221P2120,1,3,39.24
4937,2021,111P1183,7,4,47.8
4938,2021,112P1270,3,2,85.06
4939,2021,116P1644,6,2,77.43
4940,2021,117P1747,1,5,43.27
4941,2021,121P2120,5,4,67.81
4942,2021,126P2637,2,5,36.15
4943,2021,134P3445,7,3,54.46
4944,2021,141P4144,3,6,41.51
4945,2021,517P0029,16,4,60.74
4946,2021,517P0042,5,3,83.01
4947,2021,301P0026,8,4,72.8
4948,2021,112F0032,8,4,60.36
4949,2021,113F0009,32,5,62.52
4950,2021,135F0012,1,3,76.56
4951,2021,602F0008,4,9,74.29
4952,2021,602F0490,3,7,94.6
4953,2021,220P2048,2,2,63.05
4954,2021,222P2247,3,18,89.45
4955,2021,232P3048,1,4,55.71
4956,2021,238P3803,3,18,60.7
4957,2021,110P1136,1,2,90.54
4958,2021,112P1449,6,18,101.55
4959,2021,116P1609,21,18,78.54
4960,2021,135P3533,1,2,51.44
4961,2021,135P3548,11,18,111.1
4962,2021,517P0001,2,3,50.12
4963,2021,517P0086,1,4,26.25
4964,2021,309P0035,2,4,49.19
4965,2021,407P0045,16,3,74.36
4966,2021,408P0004,4,4,57.22
4967,2021,112F0013,1,9,28.68
4968,2021,112F0040,37,18,100.42
4969,2021,113F0010,16,3,70.24
4970,2021,133F0012,15,9,47.51
4971,2021,303F0586,1,18,89.82
4972,2021,520F0004,8,6,48.84
4973,2021,521F0080,6,6,61.49
4974,2021,601F0435,2,18,125.69
4975,2021,602F0022,1,5,74.61
4976,2021,603F0082,5,9,57.35
4977,2021,603F0427,1,4,48.13
4978,2021,221P3122,1,18,74.57
4979,2021,222P2303,3,9,42.18
4980,2021,226P2678,6,4,24.03
4981,2021,235P3570,2,3,53.82
4982,2021,220P2020,5,4,62.28
4983,2021,111P1185,8,2,115.89
4984,2021,116P1616,4,3,37.04
4985,2021,110F0038,14,7,51.39
4986,2021,117P1745,4,18,123.36
4987,2021,121P2108,5,3,83.76
4988,2021,134P3402,3,3,44.44
4989,2021,143P4304,11,2,72.37
4990,2021,517P0064,5,6,44.16
4991,2021,517P0078,1,5,75.35
4992,2021,303P0020,1,2,119.26
4993,2021,111F0006,11,2,63.53
4994,2021,111F0012,54,2,95.27
4995,2021,111F0079,5,3,69.6
4996,2021,124F0004,7,3,38.22
4997,2021,135F0007,3,2,41.1
4998,2021,302F0252,56,2,75.83
4999,2021,112F0045,7,3,75.66
5000,2021,302F0252,13,8,68.23
5001,2021,517F0006,4,2,100.23
5002,2021,517F0031,4,3,50.41
5003,2021,521F0047,1,4,100.45
5004,2021,522F0028,1,18,71.57
5005,2021,601F0007,1,3,193.67
5006,2021,601F0009,9,18,88.34
5007,2021,145P4546,2,3,32.16
5008,2021,413P0018,21,4,45.49
5009,2021,225F0001,1,3,50.59
5010,2021,112P1266,4,3,37.08
5011,2021,121P2102,2,4,95.35
5012,2021,122P2202,1,3,112.68
5013,2021,517P0041,3,18,114.73
5014,2021,522P0032,3,18,100.8
5015,2021,522P0034,22,4,83.76
5016,2021,301P0052,1,18,66.29
5017,2021,110F0001,71,5,69.45
5018,2021,110F0007,6,2,85.55
5019,2021,111F0007,1,4,57.78
5020,2021,111F0094,5,2,101.29
5021,2021,117F0018,1,2,61.78
5022,2021,143F0001,26,18,71.58
5023,2021,601F0042,6,4,90.53
5024,2021,601F0227,5,4,88.96
5025,2021,605F0084,11,2,60.99
5026,2021,606F0009,44,18,131.39
5027,2021,606F0170,3,4,81.35
5028,2021,125F0043,10,9,104.13
5029,2021,221P2155,1,3,37.21
5030,2021,222P2219,7,2,41.46
5031,2021,224P2443,3,4,33.23
5032,2021,225P2807,3,4,43.02
5033,2021,143P4354,4,5,17.97
5034,2021,220P2020,3,4,62.28
5035,2021,601P0316,4,6,48.29
5036,2021,603P0317,6,5,38.41
5037,2021,605P0357,13,3,52.16
5038,2021,605P0357,20,3,52.16
5039,2021,112P1211,9,18,102.11
5040,2021,122P2214,11,3,86.49
5041,2021,131P3116,7,2,97.9
5042,2021,132P3211,6,5,52.22
5043,2021,133P1231,6,6,26.28
5044,2021,134P1529,2,4,27.76
5045,2021,134P3442,3,3,44.33
5046,2021,308P0022,4,18,89.46
5047,2021,310P0034,6,4,81.54
5048,2021,407P0030,12,4,45.43
5049,2021,408P0029,1,5,35.52
5050,2021,409P0040,9,2,27.18
5051,2021,411P0008,2,5,35.29
5052,2021,411P0026,7,18,121.68
5053,2021,111F0004,85,6,42.34
5054,2021,111F0026,2,18,121.01
5055,2021,125F0024,18,3,57.73
5056,2021,141F0002,86,3,56.92
5057,2021,143F0007,1,2,45.49
5058,2021,301F0433,6,3,78.41
5059,2021,302F0833,22,3,68.85
5060,2021,303F0436,4,3,82.2
5061,2021,310F0387,29,2,37.92
5062,2021,409F0001,12,2,92.92
5063,2021,517F0031,10,3,50.41
5064,2021,521F0064,2,2,72.76
5065,2021,601F0009,6,2,80.8
5066,2021,603F0078,5,5,136.49
5067,2021,222P2241,2,4,67.42
5068,2021,224P2304,6,18,87.91
5069,2021,224P2346,6,4,21.78
5070,2021,224P2347,1,3,27.76
5071,2021,224P2403,3,2,40.24
5072,2021,226P2638,2,5,21.82
5073,2021,221F0039,1,18,43.41
5074,2021,116P1251,1,18,109.34
5075,2021,116P1616,3,3,37.04
5076,2021,116P1621,6,2,43.44
5077,2021,134P3417,7,3,40.67
5078,2021,141P4131,2,6,31.23
5079,2021,143P4205,3,3,69.99
5080,2021,143P4228,3,2,79.44
5081,2021,520P0002,5,5,69.94
5082,2021,301P0001,13,2,101.47
5083,2021,301P0026,4,4,72.8
5084,2021,308P0024,3,18,72.78
5085,2021,310P0026,6,3,38.57
5086,2021,310P0048,13,18,91.08
5087,2021,409P0022,7,18,107.56
5088,2021,111F0031,19,2,90.59
5089,2021,141F0002,103,9,44.27
5090,2021,301F0667,4,3,115.73
5091,2021,302F0567,14,18,97.13
5092,2021,302F0625,6,6,85.22
5093,2021,302F0833,16,18,103.73
5094,2021,521F0010,4,5,61.99
5095,2021,521F0084,3,8,73.19
5096,2021,603F0027,13,18,38.87
5097,2021,606F0165,40,6,41.14
5098,2021,220P2924,1,2,153.72
5099,2021,224P2439,1,18,98.25
5100,2021,226P2652,2,3,39.89
5101,2021,145P4528,1,2,44.28
5102,2021,135F0007,52,2,71.97
5103,2021,135F0007,27,4,13.93
5104,2021,146F0009,3,3,50.27
5105,2021,221F0028,5,2,60.35
5106,2021,602P0016,4,3,83.18
5107,2021,603P0319,2,5,63.01
5108,2021,603P0368,2,4,27.72
5109,2021,133F0046,1,2,59.96
5110,2021,116P1670,11,2,64.18
5111,2021,121P2107,3,4,64.69
5112,2021,125P2406,9,4,56.29
5113,2021,125P2410,4,2,112.65
5114,2021,134P3417,5,3,40.67
5115,2021,521P0023,3,3,93.55
5116,2021,522P0097,3,6,58.04
5117,2021,302P0009,3,3,67.46
5118,2021,310P0048,19,18,91.08
5119,2021,409P0049,5,18,87.51
5120,2021,411P0012,2,2,78.56
5121,2021,414P0055,13,5,45.18
5122,2021,110F0009,20,18,94.79
5123,2021,113F0004,1,9,56.09
5124,2021,125F0024,27,18,99.55
5125,2021,133F0015,33,8,44.38
5126,2021,303F0434,28,5,99.05
5127,2021,303F0461,7,9,73.27
5128,2021,517F0246,6,4,64.7
5129,2021,520F0006,4,4,52.0
5130,2021,521F0016,9,7,48.18
5131,2021,601F0115,24,18,97.64
5132,2021,602F0498,2,3,54.3
5133,2021,220P2915,4,2,84.6
5134,2021,232P3212,7,4,27.74
5135,2021,116P1241,1,18,74.85
5136,2021,116P1678,2,5,20.61
5137,2021,134F0010,1,18,92.07
5138,2021,117P1531,14,18,71.07
5139,2021,125P2410,2,2,112.65
5140,2021,126P2621,1,2,111.2
5141,2021,133P3322,11,4,47.61
5142,2021,134P3454,1,4,22.66
5143,2021,517P0072,12,5,45.93
5144,2021,520P0012,3,6,61.27
5145,2021,301P0019,7,4,63.26
5146,2021,308P0035,8,6,23.89
5147,2021,309P0041,1,2,71.33
5148,2021,310P0035,3,18,73.73
5149,2021,125F0005,2,6,93.74
5150,2021,125F0052,4,7,73.77
5151,2021,131F0009,3,2,31.73
5152,2021,133F0045,3,4,41.48
5153,2021,302F0006,2,5,45.61
5154,2021,520F0012,4,9,65.52
5155,2021,605F0015,55,9,28.93
5156,2021,606F0009,48,8,35.11
5157,2021,221P3454,7,4,23.82
5158,2021,224P2453,16,2,64.22
5159,2021,225P2564,20,5,55.09
5160,2021,232P3049,1,3,43.29
5161,2021,221F0008,2,5,33.05
5162,2021,602P0329,1,5,28.53
5163,2021,603P0333,10,4,62.37
5164,2021,605P0329,24,3,66.1
5165,2021,606P0308,8,6,68.88
5166,2021,123P2358,8,4,47.69
5167,2021,134P1506,7,4,15.82
5168,2021,135P3510,4,3,30.13
5169,2021,141P4142,4,5,55.72
5170,2021,143P4347,9,5,55.11
5171,2021,517P0023,1,18,84.13
5172,2021,517P0088,3,3,41.88
5173,2021,518P0012,2,3,76.09
5174,2021,310P0004,2,18,96.06
5175,2021,111F0102,1,2,73.38
5176,2021,125F0023,2,7,46.62
5177,2021,302F0014,1,8,11.9
5178,2021,302F0423,14,9,5.2
5179,2021,302F0525,67,2,86.25
5180,2021,302F0567,19,7,44.31
5181,2021,310F0870,7,3,60.63
5182,2021,517F0058,2,2,86.6
5183,2021,517F0391,3,7,91.16
5184,2021,521F0040,8,2,92.01
5185,2021,601F0073,3,2,83.21
5186,2021,606F0144,1,5,68.09
5187,2021,220P2873,2,4,57.62
5188,2021,226P2537,3,2,89.72
5189,2021,226P2656,15,5,42.66
5190,2021,220P2048,1,2,88.27
5191,2021,413P0022,5,6,14.17
5192,2021,135F0007,60,3,66.32
5193,2021,221F0046,1,2,79.07
5194,2021,605P0332,1,3,55.52
5195,2021,121P2103,3,3,70.19
5196,2021,121P2111,6,2,114.19
5197,2021,123P2355,4,2,88.04
5198,2021,124P2404,6,3,49.5
5199,2021,131P3163,2,5,66.25
5200,2021,302F0152,5,18,94.52
5201,2021,143P4205,2,3,69.99
5202,2021,517P0000,2,4,51.53
5203,2021,517P0018,9,3,58.15
5204,2021,518P0019,2,6,34.4
5205,2021,303P0020,16,2,399.53
5206,2021,308P0035,3,6,23.89
5207,2021,310P0004,3,18,96.07
5208,2021,409P0035,3,3,19.32
5209,2021,111F0033,3,2,98.0
5210,2021,117F0018,7,2,44.42
5211,2021,133F0015,30,8,44.37
5212,2021,134F0003,4,5,31.29
5213,2021,141F0002,21,18,122.91
5214,2021,301F0583,8,7,53.76
5215,2021,302F0456,4,4,53.62
5216,2021,517F0386,1,18,103.55
5217,2021,521F0127,5,6,70.13
5218,2021,602F0022,10,5,74.61
5219,2021,606F0021,2,3,1.2
5220,2021,225P2682,2,4,54.84
5221,2021,145P4536,2,7,44.66
5222,2021,605P0321,10,5,52.65
5223,2021,112P1232,3,6,53.34
5224,2021,121P2144,2,2,90.96
5225,2021,126P2611,1,3,58.73
5226,2021,302P0029,3,6,29.02
5227,2021,113F0010,25,3,78.66
5228,2021,123F0006,1,2,44.46
5229,2021,302F0313,37,3,111.61
5230,2021,302F0567,8,7,41.75
5231,2021,414F0003,53,4,41.77
5232,2021,517F0057,5,3,77.24
5233,2021,601F0220,5,3,137.86
5234,2021,602F0058,5,9,63.0
5235,2021,225P2504,1,18,107.33
5236,2021,226P2669,2,6,38.22
5237,2021,302F0252,55,7,78.53
5238,2021,226P2691,2,3,35.9
5239,2021,111P1186,2,5,71.05
5240,2021,112P1221,2,18,73.35
5241,2021,112P1266,8,3,37.08
5242,2021,116P1242,1,4,7.43
5243,2021,116P1609,18,18,78.54
5244,2021,123P2312,2,18,123.24
5245,2021,125P2414,1,18,97.27
5246,2021,303F0424,11,2,58.66
5247,2021,521F0018,2,8,13.02
5248,2021,521F0137,1,18,61.56
5249,2021,522F0003,1,5,54.34
5250,2021,132P3215,7,4,50.57
5251,2021,133P3305,2,5,19.25
5252,2021,134P3414,2,3,61.6
5253,2021,141P4142,13,5,55.72
5254,2021,143P4347,8,5,55.11
5255,2021,517P0017,1,2,107.28
5256,2021,522P0031,5,18,102.4
5257,2021,302P0022,3,6,94.51
5258,2021,308P0003,1,18,85.96
5259,2021,309P0047,1,2,82.34
5260,2021,410P0055,3,2,90.76
5261,2021,411P0026,2,18,121.68
5262,2021,414P0010,3,18,117.61
5263,2021,110F0002,26,6,50.14
5264,2021,110F0007,33,4,60.59
5265,2021,110F0007,45,2,103.43
5266,2021,113F0011,14,18,91.0
5267,2021,131F0040,11,2,114.78
5268,2021,302F0534,18,5,60.86
5269,2021,517F0031,2,3,50.41
5270,2021,521F0044,2,18,104.04
5271,2021,601F0042,5,4,90.52
5272,2021,605F0013,4,5,38.98
5273,2021,606F0179,2,4,48.88
5274,2021,221P3454,2,4,30.64
5275,2021,238P3862,2,3,9.26
5276,2021,602P0016,9,3,83.18
5277,2021,605P0301,7,4,44.02
5278,2021,605P0354,1,4,44.77
5279,2021,117P1757,3,2,75.02
5280,2021,122P2206,1,2,107.17
5281,2021,126P2609,4,3,53.19
5282,2021,517P0029,10,4,60.74
5283,2021,517P0060,6,5,55.05
5284,2021,302P0024,3,18,109.75
5285,2021,308P0002,3,4,18.23
5286,2021,308P0064,2,18,88.92
5287,2021,408P0004,1,4,57.22
5288,2021,411P0009,4,18,102.88
5289,2021,414P0021,2,3,90.69
5290,2021,112F0102,1,4,58.96
5291,2021,132F0010,7,4,34.75
5292,2021,132F0023,6,2,108.72
5293,2021,301F0307,6,18,120.33
5294,2021,517F0079,2,8,61.79
5295,2021,520F0010,1,18,123.1
5296,2021,521F0015,2,7,55.7
5297,2021,521F0018,7,8,13.02
5298,2021,521F0040,13,2,92.03
5299,2021,601F0340,3,5,76.17
5300,2021,602F0019,2,4,54.59
5301,2021,603F0003,1,2,61.62
5302,2021,606F0017,9,3,87.8
5303,2021,606F0196,6,6,42.3
5304,2021,221P2148,1,3,36.05
5305,2021,226P2670,3,6,49.76
5306,2021,145P4568,1,5,50.02
5307,2021,135F0007,48,4,10.51
5308,2021,116P1626,3,18,110.97
5309,2021,123P2302,2,4,51.58
5310,2021,134P3412,1,4,25.32
5311,2021,518P0019,1,6,34.4
5312,2021,309P0037,6,2,86.46
5313,2021,409P0045,3,18,115.47
5314,2021,411P0024,4,2,81.63
5315,2021,111F0049,7,6,52.38
5316,2021,125F0043,13,9,104.13
5317,2021,132F0020,12,2,85.63
5318,2021,302F0524,27,2,64.24
5319,2021,410F0001,11,3,28.35
5320,2021,521F0077,1,9,82.49
5321,2021,521F0181,7,6,54.82
5322,2021,605F0042,46,18,82.13
5323,2021,606F0158,8,2,59.26
5324,2021,224P2307,3,18,92.29
5325,2021,225P2580,2,5,38.88
5326,2021,226P2683,1,4,54.9
5327,2021,232P3026,1,4,21.59
5328,2021,143P4338,4,3,21.35
5329,2021,409P0030,15,18,111.65
5330,2021,112P1601,2,5,34.71
5331,2021,113P1306,6,3,91.45
5332,2021,116P1621,5,2,43.42
5333,2021,121P2128,5,4,36.79
5334,2021,124P2424,10,2,47.63
5335,2021,132P3217,4,3,62.67
5336,2021,133P3301,5,3,48.69
5337,2021,135P3531,3,18,126.65
5338,2021,303P0021,4,18,97.6
5339,2021,309P0026,1,4,111.35
5340,2021,408P0023,9,2,80.54
5341,2021,411P0032,2,4,28.08
5342,2021,110F0009,39,9,54.21
5343,2021,110F0023,1,4,93.6
5344,2021,111F0021,1,3,53.9
5345,2021,111F0025,6,4,45.6
5346,2021,123F0029,35,6,41.01
5347,2021,135F0007,46,4,10.51
5348,2021,302F0002,8,6,66.37
5349,2021,517F0021,4,4,34.9
5350,2021,602F0028,3,9,33.38
5351,2021,602F0138,2,6,105.75
5352,2021,606F0130,5,2,52.2
5353,2021,606F0165,13,6,41.14
5354,2021,145P4511,3,3,44.74
5355,2021,221F0009,7,5,45.18
5356,2021,221F0025,4,3,39.89
5357,2021,603P0333,8,4,62.37
5358,2021,113P1309,4,2,90.5
5359,2021,132P3201,13,3,89.03
5360,2021,134P3438,4,2,61.22
5361,2021,143P4357,5,5,34.51
5362,2021,517P0059,2,5,69.44
5363,2021,522P0044,2,18,96.65
5364,2021,522P0052,6,4,74.79
5365,2021,522P0097,6,6,58.03
5366,2021,301P0045,3,2,59.13
5367,2021,309P0055,6,5,38.58
5368,2021,309P0061,8,2,64.16
5369,2021,310P0043,4,3,52.87
5370,2021,407P0032,2,3,60.47
5371,2021,408P0030,2,2,48.11
5372,2021,409P0026,1,2,78.18
5373,2021,110F0001,72,5,80.11
5374,2021,111F0001,11,9,59.31
5375,2021,111F0072,19,6,30.66
5376,2021,112F0089,8,6,48.83
5377,2021,309F0809,1,18,98.46
5378,2021,309F0915,1,18,122.67
5379,2021,222P2283,3,18,88.61
5380,2021,222P2320,1,18,103.31
5381,2021,226P2638,6,5,26.18
5382,2021,238P3901,5,4,21.18
5383,2021,220P2023,2,2,80.74
5384,2021,221F0037,2,2,71.55
5385,2021,602P0323,4,5,27.33
5386,2021,113P1445,4,3,55.64
5387,2021,116P1231,1,4,17.69
5388,2021,121P2128,6,4,36.79
5389,2021,121P2142,9,3,76.22
5390,2021,133P3302,6,3,32.67
5391,2021,134P3402,9,3,48.18
5392,2021,134P3415,3,2,194.43
5393,2021,135P3531,4,18,126.65
5394,2021,143P4331,3,2,65.06
5395,2021,302P0036,13,3,36.57
5396,2021,309P0041,12,2,71.33
5397,2021,310P0043,8,3,52.87
5398,2021,310P0048,4,18,166.53
5399,2021,410P0004,16,3,74.89
5400,2021,410P0064,6,2,80.72
5401,2021,411P0002,5,3,53.38
5402,2021,111F0046,5,2,112.07
5403,2021,112F0127,5,2,92.87
5404,2021,113F0009,56,9,62.51
5405,2021,113F0012,34,18,83.53
5406,2021,125F0070,3,18,119.66
5407,2021,302F0396,19,18,113.2
5408,2021,302F0616,9,8,107.44
5409,2021,303F0424,1,2,23.87
5410,2021,303F0432,3,4,103.39
5411,2021,517F0386,5,18,103.54
5412,2021,601F0550,6,3,57.77
5413,2021,602F0544,1,3,47.17
5414,2021,603F0002,3,8,37.71
5415,2021,603F0440,1,4,66.28
5416,2021,220P2936,1,18,102.15
5417,2021,225P2530,1,2,170.52
5418,2021,225P2677,17,4,46.03
5419,2021,145P4558,2,18,100.99
5420,2021,602P0308,3,5,82.31
5421,2021,605P0321,12,5,52.65
5422,2021,112P1449,2,18,101.55
5423,2021,116P1230,4,3,26.85
5424,2021,116P1609,23,18,78.54
5425,2021,116P1610,8,2,72.07
5426,2021,117P1531,1,18,102.93
5427,2021,121P2142,10,3,76.23
5428,2021,125P2405,2,3,60.65
5429,2021,131P3116,10,2,97.9
5430,2021,132P3202,3,2,168.87
5431,2021,133P3322,6,4,47.61
5432,2021,133P3322,1,4,47.61
5433,2021,134P3432,1,3,41.64
5434,2021,141P4143,2,3,82.58
5435,2021,143P4210,1,18,113.32
5436,2021,517P0023,3,18,84.13
5437,2021,301P0001,10,2,101.47
5438,2021,310P0031,5,18,87.79
5439,2021,414P0047,1,9,36.69
5440,2021,110F0009,28,2,86.99
5441,2021,132F0014,4,2,63.57
5442,2021,133F0018,9,9,112.31
5443,2021,301F0433,10,4,72.38
5444,2021,601F0023,2,6,82.95
5445,2021,602F0444,8,4,83.18
5446,2021,221F0039,2,18,43.41
5447,2021,220P2039,1,4,96.93
5448,2021,221P2145,3,5,45.16
5449,2021,224P2432,5,4,33.74
5450,2021,601P0040,1,5,80.98
5451,2021,603P0319,1,5,63.01
5452,2021,606P0308,10,6,68.88
5453,2021,116P1230,1,3,26.85
5454,2021,122P2214,8,3,86.49
5455,2021,131P3161,6,5,66.78
5456,2021,517P0071,2,6,75.99
5457,2021,131F0027,4,3,52.81
5458,2021,302F0252,43,7,72.29
5459,2021,414F0003,54,4,41.76
5460,2021,521F0040,1,2,92.01
5461,2021,521F0060,3,5,36.22
5462,2021,602F0069,46,2,118.26
5463,2021,606F0021,4,3,1.15
5464,2021,409P0032,10,2,75.23
5465,2021,220P2001,3,3,62.94
5466,2021,220P2916,1,4,9.87
5467,2021,226P2688,3,3,52.47
5468,2021,112P1224,3,4,33.43
5469,2021,112P1240,13,3,61.88
5470,2021,123P2338,8,2,83.76
5471,2021,134P3433,1,3,17.19
5472,2021,135P3557,1,18,101.81
5473,2021,141P4132,1,5,28.6
5474,2021,143P4213,2,4,56.28
5475,2021,522P0035,9,4,51.82
5476,2021,308P0080,2,18,107.63
5477,2021,309P0013,2,6,49.81
5478,2021,111F0089,4,2,73.94
5479,2021,112F0055,2,2,101.89
5480,2021,112F0059,6,8,56.65
5481,2021,112F0115,19,2,81.33
5482,2021,131F0004,1,4,55.71
5483,2021,302F0300,38,9,54.53
5484,2021,310F0649,53,3,52.77
5485,2021,520F0004,5,6,48.85
5486,2021,521F0041,1,6,39.15
5487,2021,602F0019,1,4,54.6
5488,2021,606F0024,39,2,70.03
5489,2021,413P0018,20,4,45.49
5490,2021,221F0024,1,3,51.5
5491,2021,220P2015,2,4,68.85
5492,2021,222P2226,1,5,24.44
5493,2021,226P2671,5,4,50.69
5494,2021,113P1437,3,2,65.51
5495,2021,121P2142,1,3,76.23
5496,2021,123P2332,2,3,69.77
5497,2021,123P2350,11,18,134.92
5498,2021,123P2369,2,5,25.16
5499,2021,132P3215,1,4,50.57
5500,2021,134P3412,13,4,25.32
5501,2021,517P0038,1,3,72.18
5502,2021,301P0016,4,18,97.96
5503,2021,308P0045,2,4,59.54
5504,2021,310P0031,9,18,87.79
5505,2021,111F0009,4,18,129.14
5506,2021,111F0086,1,3,72.05
5507,2021,112F0115,8,3,72.06
5508,2021,131F0015,3,5,44.03
5509,2021,141F0002,94,7,50.46
5510,2021,605F0015,48,9,30.6
5511,2021,605F0015,52,9,29.49
5512,2021,143F0005,2,4,27.2
5513,2021,221P3463,1,2,75.48
5514,2021,224P4601,10,4,14.29
5515,2021,225P2564,13,5,55.1
5516,2021,225P2751,1,4,34.56
5517,2021,605P0317,5,5,85.46
5518,2021,112P1676,2,5,21.67
5519,2021,113P1303,8,3,42.71
5520,2021,116P1230,11,3,56.94
5521,2021,117P1713,5,2,100.35
5522,2021,117P1720,9,18,113.79
5523,2021,132P3215,15,4,50.57
5524,2021,132P3217,3,3,62.68
5525,2021,132P3221,4,4,61.47
5526,2021,135P3526,12,3,63.8
5527,2021,522P0044,5,18,96.65
5528,2021,522P0052,3,4,74.79
5529,2021,301P0000,2,18,80.8
5530,2021,301P0008,11,2,102.71
5531,2021,302P0007,6,3,26.97
5532,2021,310P0006,4,18,56.94
5533,2021,407P0045,8,3,74.36
5534,2021,411P0006,7,2,95.16
5535,2021,110F0046,2,2,92.76
5536,2021,111F0055,2,5,66.15
5537,2021,111F0145,2,4,60.88
5538,2021,112F0025,4,9,37.07
5539,2021,112F0097,2,5,64.7
5540,2021,112F0120,1,2,80.32
5541,2021,116F0048,7,2,79.62
5542,2021,302F0313,31,3,111.62
5543,2021,302F0445,1,5,62.53
5544,2021,518F0002,1,4,55.03
5545,2021,518F0011,5,9,53.6
5546,2021,521F0083,13,9,75.16
5547,2021,522F0036,18,8,37.27
5548,2021,601F0406,21,4,29.83
5549,2021,606F0017,42,6,50.34
5550,2021,606F0024,11,4,72.61
5551,2021,303P0029,3,4,76.78
5552,2021,143F0002,1,3,8.25
5553,2021,601P0313,2,6,71.56
5554,2021,602P0314,5,5,41.8
5555,2021,111P1156,2,5,49.36
5556,2021,121P2142,7,3,76.23
5557,2021,124P2484,4,3,45.58
5558,2021,126P2633,4,5,30.48
5559,2021,132P3203,10,4,59.79
5560,2021,132P3334,5,3,67.78
5561,2021,134P1510,1,3,73.39
5562,2021,134P3453,8,4,20.2
5563,2021,143P4210,2,18,113.32
5564,2021,517P0027,12,4,46.69
5565,2021,517P0060,1,5,50.81
5566,2021,518P0011,1,3,79.87
5567,2021,521P0013,6,18,124.4
5568,2021,522P0057,3,4,49.5
5569,2021,302P0017,6,7,84.1
5570,2021,308P0009,1,18,63.25
5571,2021,409P0040,4,2,33.11
5572,2021,110F0007,47,2,103.43
5573,2021,111F0090,5,2,86.95
5574,2021,121F0002,1,18,91.99
5575,2021,123F0031,6,4,61.31
5576,2021,131F0016,3,3,19.43
5577,2021,134F0018,2,7,62.99
5578,2021,302F0300,50,4,76.16
5579,2021,521F0060,2,5,36.22
5580,2021,602F0024,2,4,47.13
5581,2021,602F0497,1,3,79.37
5582,2021,604F0017,3,8,67.55
5583,2021,409P0032,4,2,75.23
5584,2021,220P2929,4,4,30.25
5585,2021,221P3106,1,2,90.43
5586,2021,110P1187,13,4,65.26
5587,2021,112P1225,3,3,55.81
5588,2021,112P1239,2,3,47.07
5589,2021,112P1264,4,2,61.23
5590,2021,117P1748,1,3,78.99
5591,2021,123P2360,1,4,17.78
5592,2021,132P3215,14,4,50.57
5593,2021,134P3410,1,3,30.46
5594,2021,110F0004,8,5,55.02
5595,2021,111F0014,12,2,82.56
5596,2021,111F0023,5,5,50.02
5597,2021,301F0307,5,18,120.33
5598,2021,301F0583,14,2,73.66
5599,2021,301F0874,4,4,66.31
5600,2021,302F0313,63,18,105.82
5601,2021,310F0649,55,3,52.77
5602,2021,601F0043,13,4,92.7
5603,2021,601F0500,15,4,40.45
5604,2021,602F0078,2,2,54.63
5605,2021,604F0425,30,3,73.4
5606,2021,606F0165,6,6,36.57
5607,2021,132P3220,2,18,110.39
5608,2021,143P4345,7,4,0.33
